,overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
379034,4.0,,False,"03 7, 2012",A3GZ1OQNKIOX6L,B000A6PPOK,{'Style:': ' Retail'},Sherry R. Melancon,"I've had this keyboard for about a year now, and it just hit me--I haven't had the slightest twinge of wrist pain since I got it.  In fact, I'd forgotten all about the issue.

If you've been on a flat keyboard all day, roll your wrists out about 45 degrees and see what a relief that is.

If you are on the Microsoft Natural Ergonomic Keyboard right now, twist your wrists up into the position a flat keyboard requires and you'll probably think to yourself, ""My god, how did I ever make it through a whole day like that?""  (I just tried it, and that was exactly what I thought.)

Flat keyboards are bad for you.  If you are having wrist problems from typing, you should probably get one of these.

I just wish they'd start making keyboards dishwasher safe.

Edit: funny...less than a week after writing this review, several letters stopped working for no apparent reason.  I'm going to reduce my rating to four stars because apparently this keyboard isn't durable and long-lasting.  I won't reduce it more because I've only been without it for an hour and I already miss it terribly.  I'm simply going to have to get another one and hope it lasts longer.  I hope this isn't planned obsolescence.  I'm going to see if anyone else makes an equivalent board before I make my purchase.",No more wrist pain,1331078400,
379035,5.0,,False,"03 4, 2012",A2V0U62C7GD4KD,B000A6PPOK,{'Style:': ' Retail'},Aries,"I'v had this keyboard for over 6 years now and I love it! It is really simple to use once you get used to the keyboard split. It makes my typing much quicker. Cleaning it is also pretty simple. There are instructions online how to do it. So far I'v cleaned it about 3 times, and each time it comes out looking brand new. The ""calculator"" button on top comes pretty handy too.  If this keyboard ever breaks, I'll probably get the same exact one again.  The one downside to it is that its pretty bulky and takes up more space than a standard keyboard.  Either way I highly recommend it.","Great keyboard, takes some tome getting used to it, bulky",1330819200,
379036,5.0,,True,"02 29, 2012",A15OWEROTUNPGY,B000A6PPOK,{'Style:': ' Retail'},Jason1625,I originally purchased one of these at my job 5 years ago. The rest of the company quickly forced our IT department to make this the standard ergonomic keyboard. I just bought my second one. It has great features and function keys. I love the ergonomic styling. Its a really comfortable keyboard.,Great Keyboard!,1330473600,
379037,4.0,,True,"02 26, 2012",A32B6A532454UD,B000A6PPOK,{'Style:': ' Business'},D Taylor,"While I am addicted to this keyboard and really love typing on it vs any other I have used in the last 20 years as a professional software developer. I have been using this keyboard for over 8 years now and I continue to be happy with the results.  I am a programmer and type all day long.  My wrists started hurting years ago and surgery became a consideration.  By switching to this keyboard and using a mouse pad with a wrist support I have been able to avoid surgery and do my work without pain.  The result is an improvement in my life due to changing to this ergonomic keyboard.

The tilt and angles, including the split takes a bit of time to adapt to, but once done it's very easy to use and does feel natural.  There's a raised front edge piece but due to the height I like to keep my desk at I take that off and use the keyboard in a more level posture.  On Win7 and the newer you don't need any special software, in fact it no longer comes with any, support is built into the OS now.  While there a programmable keys for misc features, I don't use any of that and actually would prefer that they were removed and that the keyboard was smaller.

I get a few years out of each keyboard and do my best to keep them clean and dry, water doesn't do nice things for anything plugged into power ;-)  After enough time the keys get a polished look and then the printed text on the keys starts to wear off, but I'm a touch typer anyways so that hasn't been an issue, enough of the letters are there to still assure my hands are in the right place.  What rubs off and where on each key depends on your personal hand placements.

I pair my keyboard up with the Belkin Waverest Gel Mouse Pad and am happy with the results and looks on my desk.

5 stars, great design that last years and helps with wrist pain.  If I could make redesign it, I would put a scroll wheel in the center and eliminate the top row of never used keys.  Thanks MSFT for a solid well done product.","Love it, wish it were smaller.",1330214400,
379038,2.0,,False,"02 25, 2012",A2MM3NCYTC6QEV,B000A6PPOK,{'Style:': ' Retail'},whooziss,"I've had this KB for about 3 years or so, but don't use it very much. I've found that the ""silk screening"" on many of the keys wears off - A, S, D, F, E for example. This is very annoying to me as I'm not a world class typist by any means. I need the keys to tell me what they are!",Blind keyboard,1330128000,
379039,5.0,,True,"02 18, 2012",A1IEZGDMRRRTRK,B000A6PPOK,{'Style:': ' Retail'},Mau,"I usually type with 2, sometimes 3 fingers in each hand. I'm still a fast typist (for a regular guy who hasn't taken any courses or anything!)

But this keyboard basically forces me to stop looking at my fingers every two seconds, and type with the correct fingers, without looking!

It's also incredibly ergonomic and comfortable!! Wrist pain instantly gone! The only problem is that now I simply can't stand regular keyboards, especially Apple-style laptop keyboards!!

Some people mentioned a problem with the spacebar being hard to push at the right edge. This is true, and it is a BIG problem... but I tried the fix that someone posted in one of the comments here on Amazon (take out the key and twist the metal bar by rotating both ends in opposing directions on its axis) and now it works almost perfectly, so YES IT CAN BE FIXED!

Everything else is amazing. Buy this. I should have bought it sooner. My wrists are happy :)",Best keyboard I've ever used. Period.,1329523200,
379040,4.0,,True,"02 15, 2012",A34W1ZKXI46Y62,B000A6PPOK,{'Style:': ' Retail'},MsRox,"I've owned an older version of an Ergonomic keyboard, I don't remember the brand. But this Microsoft does the trick. It works perfectly with my iMac. Very comfortable key stokes and I like how the keys pop (lol) I type about 80 words per minute and this keyboard is easy to get use to. Although if you have small hands or short fingers, you may have to actually move your arm to get to some of the keys. The keyboard is about 14 inches long about 8 inches wide. Pretty big compared to an iMac keyboard. But I like it so far.",Exactly what I expected,1329264000,
379041,1.0,24,True,"02 15, 2012",A2PIEQE4BAKCLF,B000A6PPOK,{'Style:': ' Retail'},S. Picchione,Bought this keyboard in August. Today 5 months later the spacebar stopped working. Under microsoft warranty you must pay for the shipping to send your defective keyboard to them first before they send you a new one. Uhm no thanks. I'm just going to buy a new one at any store switch them and give microsoft their broken keyboard back that way then write a bad review on amazon costing them thousands more in lost business. Way to go backwards company microsoft.,Microsoft Support is Hilarious!,1329264000,
379042,5.0,,True,"02 13, 2012",A3JTRXE9DNYUOH,B000A6PPOK,{'Style:': ' Retail'},Jon F,"I've been using this keyboard for years on multiple machines. It is the best keyboard I have ever used. The pad is comfortable to use for hours, and the layout is excellent. I especially like that the Insert/Home/PageUp keys are in the classic orientation.",My favorite keyboard,1329091200,
379044,5.0,,True,"02 8, 2012",A3SRNWZY4RNNWV,B000A6PPOK,{'Style:': ' Retail'},Rivet Man,I've used a lot of Microsoft and non-Microsoft keyboards and this is by far the best I have ever owned.  It looks awkward to use but it is quite comfortable and very functional.  It is a little bit large and the feet underneath it are spaced strangely but it works awesome!,Best Keyboard Ever Owned,1328659200,
